GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,AGEGROUP,SEX,prob_death
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,ZMB,AGE80-84,MLE,0.187542
LIFE_0000000029,PUBLISHED,2000,,WB_LI,,AGE30-34,FMLE,0.007959
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,LSO,AGE1-4,MLE,0.007196
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,RWA,AGE35-39,MLE,0.005485
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,TCD,AGE5-9,MLE,0.004717
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,PHL,AGE10-14,MLE,0.000541
LIFE_0000000029,PUBLISHED,1990,SEAR,,,AGE85-89,BTSX,0.186066
LIFE_0000000029,PUBLISHED,2013,WPR,WB_HI,BRN,AGE15-19,FMLE,0.000309
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,SVN,AGE80-84,MLE,0.112621
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,JOR,AGE60-64,MLE,0.022
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,BOL,AGE75-79,FMLE,0.077558
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,FSM,AGE45-49,FMLE,0.004703
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,UKR,AGE1-4,MLE,0.000739
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,ARM,AGE90-94,MLE,0.351213
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,ETH,AGE95-99,FMLE,0.465246
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,TUN,AGE60-64,MLE,0.015021
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,AZE,AGE25-29,MLE,0.001774
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,HUN,AGE70-74,FMLE,0.02468
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_UMI,MDV,AGE95-99,MLE,0.226427
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,QAT,AGE10-14,MLE,0.000337
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,PRT,AGE45-49,FMLE,0.002497
LIFE_0000000029,PUBLISHED,1990,SEAR,WB_LI,BGD,AGE25-29,FMLE,0.002688
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,LBR,AGE80-84,FMLE,0.17342
LIFE_0000000029,PUBLISHED,1990,EMR,WB_UMI,IRN,AGE40-44,FMLE,0.004571
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,VUT,AGELT1,FMLE,0.026372
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LI,LAO,AGE60-64,MLE,0.028
LIFE_0000000029,PUBLISHED,1990,EMR,WB_UMI,IRQ,AGE25-29,MLE,0.001224
LIFE_0000000029,PUBLISHED,1990,AMR,WB_LMI,NIC,AGE50-54,MLE,0.006409
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LI,KGZ,AGELT1,MLE,0.067
LIFE_0000000029,PUBLISHED,1990,EMR,WB_UMI,TUN,AGE85-89,MLE,0.196655
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,CRI,AGE70-74,MLE,0.026524
LIFE_0000000029,PUBLISHED,2000,AFR,WB_UMI,SYC,AGE20-24,FMLE,0.000483
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,CHE,AGE10-14,FMLE,0.000061
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,CHE,AGE1-4,FMLE,0.000202
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,MHL,AGE85-89,MLE,0.232
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,HRV,AGE1-4,MLE,0.000354
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,POL,AGE45-49,FMLE,0.002179
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,SLV,AGE55-59,MLE,0.014348
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,TUN,AGE25-29,MLE,0.001
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,CRI,AGE75-79,FMLE,0.043388
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,KNA,AGE65-69,FMLE,0.02
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,KGZ,AGE95-99,MLE,0.373914
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,SEN,AGE90-94,MLE,0.419763
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,PNG,AGE25-29,FMLE,0.004612
LIFE_0000000029,PUBLISHED,2000,SEAR,,,AGE30-34,MLE,0.0035
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,SVK,AGE70-74,MLE,0.04616
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,GHA,AGE75-79,FMLE,0.079384
LIFE_0000000029,PUBLISHED,1990,EMR,WB_UMI,TUN,AGE50-54,MLE,0.006505
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,HUN,AGE60-64,FMLE,0.01223
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,LBR,AGE60-64,MLE,0.033695
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,KAZ,AGE90-94,MLE,0.34135
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,PRT,AGE55-59,FMLE,0.003099
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,LCA,AGE95-99,FMLE,0.240268
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,VNM,AGE85-89,MLE,0.158295
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,GHA,AGE95-99,MLE,0.633895
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,SVN,AGE20-24,FMLE,0.000301
LIFE_0000000029,PUBLISHED,2013,EUR,WB_LMI,UKR,AGE100PLUS,FMLE,0.485231
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,FSM,AGE100PLUS,MLE,0.615657
LIFE_0000000029,PUBLISHED,2000,WPR,,,AGE10-14,FMLE,0.000404
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,OMN,AGE1-4,MLE,0.000668
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,TCD,AGE100PLUS,FMLE,0.634976
LIFE_0000000029,PUBLISHED,2013,WPR,,,AGE40-44,FMLE,0.001425
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,ZMB,AGE55-59,MLE,0.019055
LIFE_0000000029,PUBLISHED,2013,,WB_LI,,AGE35-39,BTSX,0.005412
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,FIN,AGE50-54,FMLE,0.003393
LIFE_0000000029,PUBLISHED,1990,AMR,WB_LMI,ECU,AGE65-69,MLE,0.029
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,PLW,AGE70-74,FMLE,0.037222
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,SEN,AGE15-19,MLE,0.003
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,HRV,AGE90-94,MLE,0.210844
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,BRA,AGE90-94,FMLE,0.132058
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,HUN,AGE15-19,MLE,0.000458
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,PRT,AGE65-69,MLE,0.023791
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LI,SSD,AGE45-49,FMLE,0.012
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,TCD,AGE90-94,MLE,0.405289
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,MNG,AGE90-94,FMLE,0.38197
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,BFA,AGE90-94,FMLE,0.40785
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LI,AFG,AGE25-29,MLE,0.005101
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,SVN,AGE55-59,FMLE,0.004904
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,AZE,AGE25-29,MLE,0.002
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,GHA,AGE35-39,MLE,0.006
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,SVK,AGE45-49,FMLE,0.003164
LIFE_0000000029,PUBLISHED,1990,AMR,,,AGELT1,BTSX,0.034704
LIFE_0000000029,PUBLISHED,2000,WPR,,,AGE35-39,MLE,0.002161
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,BRA,AGE1-4,FMLE,0.000925
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LI,AFG,AGE100PLUS,MLE,0.590956
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,FIN,AGE5-9,MLE,0.000079
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,SVN,AGE85-89,FMLE,0.172339
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,TCD,AGE15-19,MLE,0.003671
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,KEN,AGE75-79,FMLE,0.075632
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,AUT,AGE50-54,MLE,0.006755
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,KAZ,AGE45-49,MLE,0.01138
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,JPN,AGE45-49,FMLE,0.001663
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,PNG,AGE10-14,MLE,0.001517
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,KAZ,AGE80-84,MLE,0.13501
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,IRQ,AGE1-4,MLE,0.001729
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,JPN,AGE5-9,FMLE,0.000103
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,ARE,AGE15-19,FMLE,0.000286
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,GUY,AGE40-44,MLE,0.009627
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,MUS,AGE80-84,FMLE,0.098229
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,HRV,AGE65-69,FMLE,0.012106
LIFE_0000000029,PUBLISHED,2012,AMR,,,AGELT1,FMLE,0.011694
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,SUR,AGE95-99,MLE,0.343585
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,FIN,AGELT1,MLE,0.006119
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,MRT,AGE1-4,FMLE,0.013
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,CHE,AGE100PLUS,MLE,0.486949
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,KGZ,AGE35-39,FMLE,0.002012
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,MHL,AGE15-19,FMLE,0.001
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,SYR,AGE100PLUS,FMLE,0.550877
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,BRA,AGE45-49,FMLE,0.002992
LIFE_0000000029,PUBLISHED,1990,AFR,,,AGE85-89,MLE,0.268246
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,SUR,AGE50-54,MLE,0.009476
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,OMN,AGE55-59,FMLE,0.008784
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,TCD,AGE45-49,MLE,0.018034
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,OMN,AGE20-24,FMLE,0.000767
LIFE_0000000029,PUBLISHED,2013,WPR,,,AGE25-29,FMLE,0.000591
LIFE_0000000029,PUBLISHED,2013,,WB_LI,,AGE75-79,FMLE,0.074424
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,ZWE,AGE1-4,FMLE,0.009126
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LI,VNM,AGE30-34,MLE,0.003
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,SEN,AGE40-44,MLE,0.005634
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,MKD,AGE45-49,FMLE,0.001961
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,VNM,AGE50-54,MLE,0.008834
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,TCD,AGE70-74,FMLE,0.062896
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,KGZ,AGE15-19,MLE,0.000773
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,AUT,AGE95-99,MLE,0.345037
LIFE_0000000029,PUBLISHED,2013,AMR,WB_LMI,GUY,AGE100PLUS,FMLE,0.53106
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,SEN,AGE10-14,MLE,0.001299
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,KEN,AGE85-89,FMLE,0.203048
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,JPN,AGE25-29,MLE,0.000723
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,VNM,AGE70-74,FMLE,0.021556
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,KAZ,AGE100PLUS,FMLE,0.412926
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,TCD,AGE60-64,FMLE,0.031011
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,ZWE,AGE50-54,MLE,0.012609
LIFE_0000000029,PUBLISHED,2000,,WB_LMI,,AGE20-24,FMLE,0.00244
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LI,AFG,AGE35-39,MLE,0.003908
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,AUT,AGE65-69,MLE,0.017736
LIFE_0000000029,PUBLISHED,2000,,WB_LMI,,AGELT1,BTSX,0.069232
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,IRQ,AGE55-59,FMLE,0.007683
LIFE_0000000029,PUBLISHED,2000,,WB_LI,,AGE85-89,MLE,0.220987
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,GUY,AGE55-59,FMLE,0.016632
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,CYP,AGE5-9,FMLE,0.000227
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,VCT,AGE55-59,MLE,0.009728
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,ESP,AGE35-39,MLE,0.000867
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,VNM,AGELT1,FMLE,0.021508
LIFE_0000000029,PUBLISHED,2012,AFR,,,AGE20-24,BTSX,0.003951
LIFE_0000000029,PUBLISHED,2012,EMR,WB_HI,KWT,AGE90-94,MLE,0.235162
LIFE_0000000029,PUBLISHED,2013,AFR,,,AGE100PLUS,BTSX,0.535503
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,ARE,AGE85-89,FMLE,0.157288
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,ISL,AGE70-74,MLE,0.022019
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LI,MMR,AGE30-34,MLE,0.003009
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,BGR,AGE20-24,FMLE,0.0005
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,CPV,AGE25-29,FMLE,0.001809
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,MCO,AGE85-89,MLE,0.135048
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,ECU,AGE1-4,FMLE,0.000837
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,MRT,AGE45-49,FMLE,0.005777
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,COG,AGE5-9,MLE,0.003954
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,SLE,AGE60-64,MLE,0.04024
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,NGA,AGE35-39,MLE,0.008973
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,CAF,AGE90-94,MLE,0.376802
LIFE_0000000029,PUBLISHED,2012,WPR,WB_UMI,MHL,AGE55-59,FMLE,0.007646
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,NOR,AGE20-24,MLE,0.000771
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,SWE,AGE45-49,MLE,0.001841
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,SWZ,AGE90-94,FMLE,0.303378
LIFE_0000000029,PUBLISHED,2000,EUR,,,AGE45-49,BTSX,0.005663
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,COL,AGE15-19,MLE,0.002756
LIFE_0000000029,PUBLISHED,1990,WPR,WB_UMI,MYS,AGE80-84,MLE,0.12377
LIFE_0000000029,PUBLISHED,1990,EMR,WB_HI,QAT,AGE25-29,FMLE,0.000491
LIFE_0000000029,PUBLISHED,2013,EUR,WB_LMI,ARM,AGE50-54,MLE,0.011795
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,LBR,AGE5-9,FMLE,0.00214
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LMI,BTN,AGE45-49,FMLE,0.007049
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,KEN,AGELT1,FMLE,0.065907
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,CZE,AGE65-69,FMLE,0.011888
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,CUB,AGE95-99,FMLE,0.261767
LIFE_0000000029,PUBLISHED,2012,EMR,WB_LMI,MAR,AGE55-59,FMLE,0.008718
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,NLD,AGE70-74,FMLE,0.015055
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,DEU,AGE80-84,MLE,0.125519
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,IRN,AGE65-69,MLE,0.020028
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,ROU,AGE45-49,MLE,0.007009
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,NRU,AGE35-39,FMLE,0.000659
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,TUV,AGE50-54,MLE,0.012631
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LMI,LKA,AGE15-19,MLE,0.000912
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LI,AFG,AGE20-24,MLE,0.00605
LIFE_0000000029,PUBLISHED,2013,AMR,WB_LMI,SLV,AGE70-74,FMLE,0.025922
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,VNM,AGE60-64,MLE,0.018123
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,GRD,AGE70-74,MLE,0.056751
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,SVK,AGE85-89,FMLE,0.157423
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,ATG,AGE1-4,MLE,0
LIFE_0000000029,PUBLISHED,2013,,WB_UMI,,AGE1-4,FMLE,0.000973
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,ATG,AGE70-74,MLE,0.037217
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,MKD,AGE100PLUS,MLE,0.494328
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,FSM,AGE5-9,FMLE,0.000724
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,DOM,AGE55-59,MLE,0.008072
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,MNE,AGE55-59,FMLE,0.007844
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,COG,AGE60-64,FMLE,0.018256
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,POL,AGE30-34,MLE,0.001402
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,GNB,AGE90-94,MLE,0.44233
LIFE_0000000029,PUBLISHED,2013,EMR,WB_UMI,IRQ,AGE15-19,FMLE,0.00045
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,CHL,AGE75-79,FMLE,0.037
LIFE_0000000029,PUBLISHED,1990,EMR,WB_HI,ARE,AGE25-29,MLE,0.000907
LIFE_0000000029,PUBLISHED,2013,EMR,WB_UMI,LBY,AGE45-49,FMLE,0.002411
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,DZA,AGE35-39,MLE,0.001996
LIFE_0000000029,PUBLISHED,2000,EUR,,,AGE95-99,MLE,0.364247
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,LSO,AGE10-14,FMLE,0.003678
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,MLI,AGE90-94,MLE,0.426855
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,GHA,AGE65-69,MLE,0.03258
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,GMB,AGE90-94,FMLE,0.335516
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,KEN,AGE60-64,MLE,0.021464
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,SGP,AGE75-79,FMLE,0.049267
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,ZMB,AGE35-39,FMLE,0.009453
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LMI,TLS,AGE1-4,FMLE,0.002281
LIFE_0000000029,PUBLISHED,2000,,WB_HI,,AGE10-14,FMLE,0.000179
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,NIC,AGE30-34,FMLE,0.001304
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,BRN,AGE25-29,MLE,0.001541
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,LAO,AGE45-49,FMLE,0.00484
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,SVN,AGE85-89,MLE,0.134109
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,TGO,AGELT1,FMLE,0.072283
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,LVA,AGE65-69,FMLE,0.015098
LIFE_0000000029,PUBLISHED,1990,WPR,WB_UMI,NIU,AGE85-89,MLE,0.233592
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,ETH,AGE100PLUS,FMLE,0.581218
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LMI,LKA,AGE70-74,FMLE,0.028255
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,AZE,AGE65-69,MLE,0.034005
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,ITA,AGE90-94,MLE,0.198823
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_LI,MMR,AGE35-39,FMLE,0.003978
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LI,NPL,AGE35-39,MLE,0.002674
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,BWA,AGE75-79,MLE,0.062482
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,LUX,AGE70-74,MLE,0.025901
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,MDA,AGE30-34,FMLE,0.001146
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,ATG,AGE55-59,FMLE,0.008953
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,BRB,AGELT1,MLE,0.01767
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,USA,AGE100PLUS,FMLE,0.41805
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,DMA,AGE45-49,MLE,0.009666
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,ETH,AGELT1,MLE,0.147605
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,COK,AGE65-69,MLE,0.038
LIFE_0000000029,PUBLISHED,2013,AMR,WB_LMI,NIC,AGE40-44,FMLE,0.002597
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,BEN,AGELT1,FMLE,0.100659
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_UMI,THA,AGE5-9,MLE,0.000805
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,UKR,AGE85-89,FMLE,0.170297
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,DEU,AGE15-19,MLE,0.000327
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,NRU,AGE90-94,FMLE,0.119401
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,BRN,AGE80-84,FMLE,0.067082
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LI,TJK,AGELT1,FMLE,0.068313
LIFE_0000000029,PUBLISHED,2012,EMR,WB_LMI,EGY,AGE60-64,MLE,0.02439
LIFE_0000000029,PUBLISHED,2013,EMR,WB_UMI,IRN,AGE70-74,MLE,0.042099
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,GRC,AGE85-89,FMLE,0.139413
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,LCA,AGE30-34,MLE,0.002851
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,CPV,AGE85-89,FMLE,0.14153
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_UMI,THA,AGE50-54,MLE,0.009407
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,MDG,AGE35-39,MLE,0.00636
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,COL,AGE80-84,FMLE,0.056308
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,AGO,AGE50-54,FMLE,0.015
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,SVK,AGE15-19,FMLE,0.000246
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,GTM,AGE30-34,MLE,0.006523
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LI,HTI,AGELT1,FMLE,0.07151
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LI,KHM,AGE90-94,FMLE,0.135523
LIFE_0000000029,PUBLISHED,2013,SEAR,,,AGE20-24,FMLE,0.001577
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,SWZ,AGE85-89,FMLE,0.211632
LIFE_0000000029,PUBLISHED,2013,EUR,WB_LMI,ARM,AGE35-39,FMLE,0.00111
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,SWE,AGE30-34,FMLE,0.000327
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,GMB,AGE35-39,MLE,0.006714
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,FSM,AGELT1,FMLE,0.040084
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,MOZ,AGE35-39,FMLE,0.01943
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,LVA,AGE80-84,MLE,0.114389
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,TUR,AGE15-19,FMLE,0.000613
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,CPV,AGE30-34,FMLE,0.001165
LIFE_0000000029,PUBLISHED,2013,AMR,WB_LMI,PRY,AGE65-69,FMLE,0.015372
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,DMA,AGE95-99,FMLE,0.339202
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,ZMB,AGE25-29,FMLE,0.015727
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,BEL,AGE10-14,FMLE,0.000093
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,MLT,AGELT1,MLE,0.007309
LIFE_0000000029,PUBLISHED,1990,AMR,WB_LMI,HND,AGE45-49,MLE,0.00736
LIFE_0000000029,PUBLISHED,2013,AMR,WB_HI,BRB,AGE40-44,MLE,0.001849
