region,ISO_code,country,year,vaccine,grade,agegroup,sex,target,reached,Other_intervention,InfoSource
EUR,ISR,Israel,2011,dTap,,14 Y,both,123819,106157,,
EUR,ISR,Israel,2012,dTap,,14 Y,both,127853,116886,,
EUR,ISR,Israel,2012,MMRV,,6Y,both,146141,138819,,
EUR,ISR,Israel,2012,dTap-IPV,,7Y,both,140125,131217,,
EUR,ISR,Israel,2013,dTap-IPV,,7Y,both,145503,139055,,
EUR,ISR,Israel,2013,MMRV,,6Y,both,145092,136531,,
EUR,ISR,Israel,2013,dTap,,14 Y,both,127195,118994,,
EUR,ISR,Israel,2014,dTap-IPV,,7Y,both,144410,138056,,
EUR,ISR,Israel,2014,dTap,,14 Y,both,134378,128062,,
EUR,ISR,Israel,2014,MMRV,,6Y,both,147584,146699,,
EUR,KAZ,Kazakhstan,2008,___,1 _____,6 ___,both,235644,236342,No,
EUR,KAZ,Kazakhstan,2008,__________ _______,9 _____,15 ___,both,259259,259132,No,
EUR,KAZ,Kazakhstan,2008,___,1 _____,6 ___,both,235644,232646,No,
EUR,KAZ,Kazakhstan,2008,___-_,10 _____,16 ___,both,280824,281205,No,
EUR,KAZ,Kazakhstan,2008,___,1 _____,6 ___,both,235644,116641,No,
EUR,KAZ,Kazakhstan,2008,__-_,6 _____,12 ___,both,248370,245476,No,
EUR,KAZ,Kazakhstan,2009,___,1 _____,6 ___,both,246807,243224,No,
EUR,KAZ,Kazakhstan,2009,___-_,10 _____,16 ___,both,274465,269873,No,
EUR,KAZ,Kazakhstan,2009,__-_,6 _____,12 ___,both,235764,231791,No,
EUR,KAZ,Kazakhstan,2009,___,1 _____,6 ___,both,246807,244154,No,
EUR,KAZ,Kazakhstan,2009,___,1 _____,6 ___,both,246807,99326,No,
EUR,KAZ,Kazakhstan,2010,___-_,10 _____,16 ___,both,275241,273883,___,
EUR,KAZ,Kazakhstan,2010,__-_,6 _____,12 ___,both,231167,229589,___,
EUR,KAZ,Kazakhstan,2010,___,1 _____,6 ___,both,262854,106865,___,
EUR,KAZ,Kazakhstan,2010,___,1 _____,6 ___,both,262854,261928,___,
EUR,KAZ,Kazakhstan,2010,___,1 _____,6 ___,both,262854,260711,___,
EUR,KAZ,Kazakhstan,2011,___,,,both,288406,281440,,
EUR,KAZ,Kazakhstan,2011,___,,,both,225779,223945,,
EUR,KAZ,Kazakhstan,2011,___,,,both,288406,286471,,
EUR,KAZ,Kazakhstan,2011,___,,,both,288406,122816,,
EUR,KAZ,Kazakhstan,2011,___-_,,,both,254987,250423,,
EUR,KAZ,Kazakhstan,2012,___,,,___,285625,282118,,
EUR,KAZ,Kazakhstan,2012,___,,,___,226878,224023,,
EUR,KAZ,Kazakhstan,2012,___-_,,,___,243730,241224,,
EUR,KAZ,Kazakhstan,2012,___,,,___,285625,144761,,
EUR,KAZ,Kazakhstan,2012,___,,,___,285625,282714,,
EUR,KAZ,Kazakhstan,2013,___,,,___,304584,302428,,
EUR,KAZ,Kazakhstan,2013,__-_,,,___,220612,195220,,
EUR,KAZ,Kazakhstan,2013,___-_,,,___,228276,224396,,
EUR,KAZ,Kazakhstan,2013,___,,,___,304584,159459,,
EUR,KAZ,Kazakhstan,2014,___,,,___,331963,329217,,
EUR,KAZ,Kazakhstan,2014,___,,,_,,,,
EUR,KAZ,Kazakhstan,2014,___,,,___,331963,188051,,
EUR,KAZ,Kazakhstan,2014,___-_,,,___,224064,223332,,
EUR,KGZ,Kyrgyzstan,2008,____,5-6 _____,11 ___,both,104161,100811,,
EUR,KGZ,Kyrgyzstan,2008,____,10-11 _____,16 ___,both,106329,101597,,
EUR,KGZ,Kyrgyzstan,2009,____,10-11 _____,16 ___,both,85888,83252,,
EUR,KGZ,Kyrgyzstan,2009,____,5-6 _____,11 ___,both,85141,82764,,
EUR,KGZ,Kyrgyzstan,2010,____,10-11 _____,16 ___,both,104847,101195,,
EUR,KGZ,Kyrgyzstan,2010,____,5-6 _____,11 ___,both,98342,95699,,
EUR,KGZ,Kyrgyzstan,2011,___-_,10-11 _____,16 ___,both,104945,91765,,
EUR,KGZ,Kyrgyzstan,2011,___-_,5-6 _____,11 ___,both,95890,88199,,
EUR,KGZ,Kyrgyzstan,2012,___-_,5-6 _____,11 ___,___,93565,90995,,
EUR,KGZ,Kyrgyzstan,2012,___-_,10-11 _____,16 ___,___,99716,96048,,
EUR,KGZ,Kyrgyzstan,2013,___-_,5-6 _____,11 ___,___,94647,93124,,
EUR,KGZ,Kyrgyzstan,2013,___-_,10-11 _____,16 ___,___,96484,92652,,
EUR,KGZ,Kyrgyzstan,2014,___-_,10-11 _____,16 ___,___,96077,91709,,
EUR,KGZ,Kyrgyzstan,2014,___-_,5-6 _____,11 ___,___,98617,95688,,
EUR,MLT,Malta,2008,Hepatitis B,Class 3,,both,3650,1914,No,
EUR,MLT,Malta,2008,MMR,Class 4,,both,3800,2582,No,
EUR,MLT,Malta,2008,BCG,Class 8,,both,5000,4387,No,
EUR,MLT,Malta,2009,Hepatitis B (catch-up),,,both,2351,1800,,
EUR,MLT,Malta,2009,MMR2,,,both,3198,2289,,
EUR,MLT,Malta,2009,BCG,,,both,3094,2545,,
EUR,MLT,Malta,2010,BCG,8 and 9,,,3944,3569,,
EUR,MLT,Malta,2010,Hepatitis B,,,both,1093,873,,
EUR,MLT,Malta,2011,BCG,Grade 8 + 9,11-13Y,both,7315,6123,,
EUR,MLT,Malta,2011,MMR2,Grade 4,8-9Y,both,3183,2706,,
EUR,MLT,Malta,2012,MMR2,Grade 4,8-9Y,both,2834,2341,,
EUR,MLT,Malta,2012,BCG,Grade 8 + 9,11-13Y,both,2200,2037,,
EUR,MLT,Malta,2013,MMR,,9-10Y,both,3168,2766,,
EUR,MLT,Malta,2014,Td-IPV,,14Y,both,3480,2978,No,
EUR,MLT,Malta,2014,MMR2 (catch-up pgm),,8Y,both,2467,2048,No,
EUR,MNE,Montenegro,2008,TT,11 grade,17-18,both,6280,6020,,
EUR,MNE,Montenegro,2008,MMR,,,both,10241,9839,,
EUR,MNE,Montenegro,2008,OPV,,,both,8852,8580,,
EUR,MNE,Montenegro,2008,dT,,,both,8852,8578,,
EUR,MNE,Montenegro,2009,TT,11 grade,17-18,both,7857,7252,,
EUR,MNE,Montenegro,2009,dT,,,both,10138,9472,,
EUR,MNE,Montenegro,2009,OPV,,,both,10138,9146,,
EUR,MNE,Montenegro,2009,MMR,,,both,7763,7260,,
EUR,MNE,Montenegro,2010,OPV,,,both,9326,8993,,
EUR,MNE,Montenegro,2010,dT,,,both,9326,9002,,
EUR,MNE,Montenegro,2010,TT,TWELVE,17-18,both,7723,7181,,
EUR,MNE,Montenegro,2011,dT,,,both,8354,8041,,
EUR,MNE,Montenegro,2011,OPV,,,both,8354,7991,,
EUR,MNE,Montenegro,2011,dT,,17-18,both,7359,6778,,
EUR,MNE,Montenegro,2012,dT,,17-18,both,7229,6668,,
EUR,MNE,Montenegro,2012,OPV,,,both,7007,6726,,
EUR,MNE,Montenegro,2012,dT,,,both,7007,6726,,
EUR,MNE,Montenegro,2013,OPV,,,both,7450,7048,,
EUR,MNE,Montenegro,2013,dT,,,both,8196,7448,,
EUR,MNE,Montenegro,2013,dT,,,both,7450,7034,,
EUR,MNE,Montenegro,2014,dT,,,both,7368,6831,,
EUR,MNE,Montenegro,2014,OPV,,,both,7368,6832,,
EUR,MNE,Montenegro,2014,dT,,,both,7473,6315,,
EUR,NOR,Norway,2008,BCG,,,both,64000,59500,,
EUR,NOR,Norway,2008,MMR,,,both,63000,58000,,
EUR,NOR,Norway,2008,DTPIPV,,,both,58000,54000,,
EUR,NOR,Norway,2008,IPV,,,both,64000,61000,,
EUR,NOR,Norway,2008,Td,,,both,63000,58000,,
EUR,NOR,Norway,2009,MMR,,Y11,both,61500,58500,,
EUR,NOR,Norway,2009,BCG,,Y15 born up to 1994,both,63500,54000,,
EUR,NOR,Norway,2009,HPV,,Y12,female,30500,16000,,
EUR,NOR,Norway,2009,Td,,Y11 born up to 1997,both,63000,56500,,
EUR,NOR,Norway,2009,DTPIPV,,Y7 born 1998 and onwards,both,58000,55000,,
EUR,NOR,Norway,2009,IPV,,Y15,both,63500,58500,,
EUR,NOR,Norway,2010,IPV,,Y15,both,64000,60500,,
EUR,NOR,Norway,2010,Td,,Y11 (born up to 1997),both,63500,57500,,
EUR,NOR,Norway,2010,MMR,,Y11,both,62000,60000,,
EUR,NOR,Norway,2010,HPV,,Y12,female,30500,21500,,
EUR,NOR,Norway,2010,BCG,,Y15 (born up to 1994),both,64000,56500,,
EUR,NOR,Norway,2010,DTPIPV,,Y7 (born 1998 and onwards),both,59500,56500,,
EUR,NOR,Norway,2011,DTPIPV,,Y7,both,60500,57500,,
EUR,NOR,Norway,2011,MMR,,Y11,both,64500,61000,,
EUR,NOR,Norway,2011,HPV,,Y12,female,30500,22000,,
EUR,NOR,Norway,2011,IPV,,Y15,both,64500,61000,,
EUR,NOR,Norway,2012,MMR,,Y11,both,60500,58000,,
EUR,NOR,Norway,2012,IPV,,Y15,both,64500,60000,,
EUR,NOR,Norway,2012,HPV,,Y12,female,30500,22000,,
EUR,NOR,Norway,2012,DTPIPV,,Y7 (born 1998 and onwards),both,60500,57500,,
EUR,NOR,Norway,2013,DTaPIPV,,Y7,,62500,60500,,
EUR,NOR,Norway,2013,HPV,,Y12,,,,,
EUR,NOR,Norway,2013,MMR,,Y11,,59500,58000,,
EUR,NOR,Norway,2013,DTaPIPV,,Y15,,63000,61500,,
EUR,NOR,Norway,2014,MMR,,Y11,,63598,58292,,
EUR,NOR,Norway,2014,HPV,,Y12,,30953,23603,,
EUR,NOR,Norway,2014,DTaPIPV,,Y7,,61294,56005,,
EUR,NOR,Norway,2014,DTaPIPV,,Y15,,63598,56791,,
EUR,ROU,Romania,2008,DT,,Y14,both,208475,205432,,
EUR,ROU,Romania,2008,OPV,,Y9,both,208367,199735,,
EUR,ROU,Romania,2008,MMR,,Y7,both,205308,196829,,
EUR,ROU,Romania,2008,Rubella,,Y14,female,103120,99309,,
EUR,ROU,Romania,2009,IPV,,,both,212069,200644,,
EUR,ROU,Romania,2009,dT,,,both,205294,199986,,
EUR,ROU,Romania,2010,MMR,,,both,202172,187817,,
EUR,ROU,Romania,2010,IPV,,,both,201145,189731,,
EUR,ROU,Romania,2010,dT,,,both,187318,162401,,
EUR,ROU,Romania,2011,IPV,,,both,196912,178520,,
EUR,ROU,Romania,2011,MMR,,,both,198421,179887,,
EUR,ROU,Romania,2012,IPV,,,both,195748,162789,,
EUR,ROU,Romania,2012,IPV,,,both,191799,161358,,
EUR,ROU,Romania,2012,dT,,,both,191589,123761,,
EUR,ROU,Romania,2012,dT,,,both,,,,
EUR,ROU,Romania,2012,MMR,,,both,,,,
EUR,ROU,Romania,2013,MMR,,,both,152875,135161,,
EUR,ROU,Romania,2013,IPV,,,both,180560,144416,,
EUR,ROU,Romania,2013,IPV,,,both,188751,162302,,
EUR,ROU,Romania,2013,dT,,,both,184974,140673,,
EUR,ROU,Romania,2014,dT,,,both,167446,63526,,
EUR,ROU,Romania,2014,MMR,,,both,183765,73740,,
EUR,ROU,Romania,2014,IPV,,,both,187021,153291,,
EUR,ROU,Romania,2014,IPV,,,both,156144,125538,,
EUR,ROU,Romania,2014,dT,,,both,197900,91999,,
EUR,RUS,Russian Federation (the),2008,"___, ___-_",,"7_, 14_.",both,,481556,,
EUR,RUS,Russian Federation (the),2008,______ ______,,,both,,6638677,,
EUR,RUS,Russian Federation (the),2008,___-_,,6-7___,both,,,,
EUR,RUS,Russian Federation (the),2009,___,,14_.,both,,,,
EUR,RUS,Russian Federation (the),2009,___-_,,14_.,both,,,,
EUR,RUS,Russian Federation (the),2009,"___, ___-_",,"7_, 14_.",both,514436,455728,,
EUR,RUS,Russian Federation (the),2009,______ ______,1-11__.,6-17___,both,13128854,9351770,,
EUR,RUS,Russian Federation (the),2009,___-_,,6-7___,both,,,,
EUR,RUS,Russian Federation (the),2010,___,,14_.,both,,,,
EUR,RUS,Russian Federation (the),2010,______ ______,1-11__.,6-17___,both,13133854,8858688,,
EUR,RUS,Russian Federation (the),2010,___-_,,"6-7___,14_.",both,,,,
EUR,RUS,Russian Federation (the),2010,"___, ___-_",,"7_, 14_.",both,501925,428446,,
EUR,RUS,Russian Federation (the),2011,___,,14_.,both,1389572,,,
EUR,RUS,Russian Federation (the),2011,"___, ___-_",,"7_, 14_.",both,2874486,426834,,
EUR,RUS,Russian Federation (the),2011,___-_,,"6-7___,14_.",both,,,,
EUR,RUS,Russian Federation (the),2011,______ ______,1-11__.,6-17___,both,12966291,9005644,,
EUR,RUS,Russian Federation (the),2012,___,,14_.,both,1299951,1278341,,
EUR,RUS,Russian Federation (the),2012,"___, ___-_",,"7_, 14_.",both,2747105,320392,,
EUR,RUS,Russian Federation (the),2012,______ ______,1-11__.,6-17___,both,16477121,8758723,,
EUR,RUS,Russian Federation (the),2012,___-_,,"6-7___,14_.",both,4178703,3247457,,
EUR,RUS,Russian Federation (the),2013,___-_,,"6-7___,14_.",___,4243460,3247092,,
EUR,RUS,Russian Federation (the),2013,______ ______,1-11__.,6-17___,___,16575647,9084427,,
EUR,RUS,Russian Federation (the),2013,"___, ___-_",,"7_, 14_.",___,2707113,293378,,
EUR,RUS,Russian Federation (the),2013,___,,14_.,___,1246102,1224430,,
EUR,RUS,Russian Federation (the),2014,___-_,,"6-7___,14_.",___,4557431,3507688,,
EUR,RUS,Russian Federation (the),2014,______ ______,1-11__.,6-17___,___,17137605,9017986,,
EUR,RUS,Russian Federation (the),2014,"___, ___-_",,"7_, 14_.",___,2901614,268085,,
EUR,RUS,Russian Federation (the),2014,___,,14_.,___,1304952,1277926,,
EUR,SWE,Sweden,2008,DTP,,10 years (born before 2002),both,,,,
EUR,SWE,Sweden,2008,MMR,,12 years (born before 2002),both,,,,
EUR,SWE,Sweden,2008,MMR,,6-8 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2008,dTp,,14-16 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2009,MMR,0-2,6-8 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2009,DTP,,10 years (born before 2002),both,,,,
EUR,SWE,Sweden,2009,MMR,,12 years (born before 2002),both,,,,
EUR,SWE,Sweden,2009,dTp,8 or 9,14-16 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2010,MMR,0-2,6-8 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2010,HPV,5 or 6,10-12 years,female,,,,
EUR,SWE,Sweden,2010,DTP,,10 years (born before 2002),both,,,,
EUR,SWE,Sweden,2010,dTp,8 or 9,14-16 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2010,MMR,,12 years (born before 2002),both,,,,
EUR,SWE,Sweden,2011,MMR,0-2,6-8 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2011,DTP,,10 years (born before 2002),both,,,,
EUR,SWE,Sweden,2011,MMR,,12 years (born before 2002),both,,,,
EUR,SWE,Sweden,2011,dTp,8 or 9,14-16 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2011,HPV,5 or 6,10-12 years,female,,,,
EUR,SWE,Sweden,2012,dTp*,8 or 9,14-16 years (born 2002 and later),both,,,,
EUR,SWE,Sweden,2012,HPV,5 or 6,10-12 years,female,,,,
EUR,SWE,Sweden,2012,MMR,0-2,6-8 years,both,,,,
EUR,SWE,Sweden,2013,HPV,5 or 6,10-12 years,female,,,,
EUR,SWE,Sweden,2013,MMR,0-2,6-8 years,both,,,,
EUR,SWE,Sweden,2014,MMR,0-2,6-8 years,both,,,,
EUR,SWE,Sweden,2014,HPV,5 or 6,10-12 years,female,,,,
EUR,CHE,Switzerland,2014,TBE,,,,,,,
EUR,CHE,Switzerland,2014,HPV,,,,,,,
EUR,CHE,Switzerland,2014,MMR,,,,,,,
EUR,CHE,Switzerland,2014,Pol,,,,,,,
EUR,CHE,Switzerland,2014,T,,,,,,,
EUR,CHE,Switzerland,2014,D,,,,,,,
EUR,CHE,Switzerland,2014,HBV,,,,,,,
EUR,TUR,Turkey,2008,Oral Polio Vaccine,Grade 1,6 Years,both,1317432,1233885,,
EUR,TUR,Turkey,2008,Adult Diphtheria Tetanous,Grade 8,14 Years,both,1141000,928850,,
EUR,TUR,Turkey,2008,Adult Diphtheria Tetanous,Grade 1,6 Years,both,1317432,1280543,,
EUR,TUR,Turkey,2008,Measles Mumps Rubella,Grade 1,6 Years,both,1317432,1231692,,
EUR,TUR,Turkey,2009,OPV,1ST GRADE,6 YEARS,both,1310760,1149673,,
EUR,TUR,Turkey,2009,Td,8TH GRADE,14 YEARS,both,1180162,1065963,,
EUR,TUR,Turkey,2009,MMR,1ST GRADE,6 YEARS,both,1310760,1155412,,
EUR,TUR,Turkey,2009,Td,1ST GRADE,6 YEARS,both,1310760,1149483,,
EUR,TUR,Turkey,2010,Td,8.grade,14y,both,,,,
EUR,TUR,Turkey,2010,MMR,1.grade,6y,both,,,,
EUR,TUR,Turkey,2010,DTP IPV,1.grade,6y,both,,,,
EUR,TUR,Turkey,2011,MMR,Grade 1,6 years,both,1354824,1166121,,
EUR,TUR,Turkey,2011,Td + IPV,Grade 1,6 years,both,1354824,1157304,,
EUR,TUR,Turkey,2011,Td,Grade 8,14 years,both,1203681,1100037,,
EUR,TUR,Turkey,2012,Td,Grade 8,14 years,both,1216436,975562,,
EUR,TUR,Turkey,2012,MMR,Grade 1,6 years,both,1341033,1136898,,
EUR,TUR,Turkey,2012,DaPT+IPV,Grade 1,6 years,both,1341033,1092300,,
EUR,TUR,Turkey,2013,Td,Eighth,14Y,both,1258560,1011524,,
EUR,TUR,Turkey,2013,DaPT+IPV,First Grade,6Y,both,1772757,1553853,,
EUR,TUR,Turkey,2013,MMR,First Grade,6Y,both,1772757,1596771,,
EUR,TUR,Turkey,2014,Td,Grade 8,14 Years,both,1259267,1130438,,
EUR,TUR,Turkey,2014,DtaP+IPV,Grade 1,6 Years,both,1300779,1088271,,
EUR,TUR,Turkey,2014,MMR,Grade 1,6 Years,both,1300779,1146218,,
EUR,TKM,Turkmenistan,2008,___-_,,15 ___,both,,,,
EUR,TKM,Turkmenistan,2008,BS_  RV,,14 ___,both,,,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2008,Td/IPV,Y9-13,13-18Y,both,,,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2008,HPV,Y8,12-13Y,female,,,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2009,HPV (types 16 and 18),,Y12-13,female,,,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2010,HPV (types 16 and 18),Y8,Y12-13,female,,,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2011,Td/IPV,Y9-Y13,13-18 years,female,,,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2011,HPV / Cervarix dose 3,Y8,12-13 years,F,354916,297561,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2011,HPV / Cervarix dose 2,Y8,12-13 years,F,354916,311064,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2011,HPV / Cervarix dose 1,Y8,12-13 years,F,354916,316043,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2012,Td/IPV,S3,12-13 years,both,,,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2012,HPV dose 3,S2,11- 12 years,female,28140,23312,no,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2012,HPV3,Grade 8,,female,351722,306095,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2012,HPV dose 1,S2,11-12 years,female,28140,26194,no,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2012,HPV dose 2,S2,11 12 years,female,28140,25809,no,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2013,HPV dose 3,Grade 8,12-13yrs,female,342221,293714,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2013,HPV dose 1,Grade 8,12-13yrs,female,342221,311470,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2013,HPV dose 2,Grade 8,12-13yrs,female,342221,307031,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2014,HPV dose 3,Grade 8,12-13yrs,female,337660,289947,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2014,HPV dose 2,Grade 8,12-13yrs,female,337660,303397,,
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),2014,HPV dose 1,Grade 8,12-13yrs,female,337660,308131,,
EUR,UZB,Uzbekistan,2008,___________,1 _____,7 ___,<________>,,,,
EUR,UZB,Uzbekistan,2008,__________,1 _ 8 _____,7 _ 14 ___,<________>,,,,
EUR,UZB,Uzbekistan,2008,________ _ _________,1 _____,7 ___ _ 16 ___,<________>,,,,
EUR,UZB,Uzbekistan,2009,___,,7 ___,,1767,1743,,
EUR,UZB,Uzbekistan,2009,___-_,,7 ___,,512818,376790,,
EUR,UZB,Uzbekistan,2009,___,,7 ___,,512818,2308,,
EUR,UZB,Uzbekistan,2009,___,,14 ___,,3261,3222,,
EUR,UZB,Uzbekistan,2009,___-_,9 _ 10,16 ___,,566902,423536,,
EUR,UZB,Uzbekistan,2010,___-_,1 _____,7 ___,both,503197,423136,,
EUR,UZB,Uzbekistan,2011,___-_,1 _____,7 ___,<________>,511743,394177,,
EUR,UZB,Uzbekistan,2012,___,1 _____,7 ___,___,533912,533840,,
EUR,UZB,Uzbekistan,2012,___-_,1 _____,7 ___,___,533912,533056,,
EUR,UZB,Uzbekistan,2013,___-_,9 _____,16 ___,___,572885,572237,_________.,
EUR,UZB,Uzbekistan,2013,______________,1 _____,7 ___,___,546858,546657,_________.,
EUR,UZB,Uzbekistan,2013,___-_,1 _____,7 ___,___,546366,546178,_________.,
EUR,UZB,Uzbekistan,2014,___-_,,7 ___,___,578390,1,_________.,
EUR,UZB,Uzbekistan,2014,___,,7 ___,___,556126,1,_________.,
EUR,UZB,Uzbekistan,2014,___-_,,16 ___,___,540967,1,_________.,
SEAR,BTN,Bhutan,2014,HPV,Grade 6 (girls),,female,4210,12163,,
SEAR,IND,India,2008,TT,,16 Years,both,24481867,,,
SEAR,IND,India,2008,TT,,10 Years,both,28320716,,,
SEAR,IDN,Indonesia,2008,TT,,7 to 8,both,4075439,3192351,,
SEAR,IDN,Indonesia,2008,Measles,,6 to 7,both,4667778,3084638,,
SEAR,IDN,Indonesia,2008,TT,,8 to 9,both,3967211,3131567,,
SEAR,IDN,Indonesia,2008,DT,,6 to 7,both,4667778,3626776,,
SEAR,IDN,Indonesia,2009,TT,,7 to 8,both,4327371,3197044,,
SEAR,IDN,Indonesia,2009,DT,,6 to 7,both,4965729,4207032,,
SEAR,IDN,Indonesia,2009,Measles,,6 to 7,both,4965729,4214372,,
SEAR,IDN,Indonesia,2009,TT,,8 to 9,both,4281398,3140119,,
SEAR,IDN,Indonesia,2010,Measles,grade 1,7 year,both,4375236,3897537,,
SEAR,IDN,Indonesia,2010,TT,grade 2+3,8-9 year,both,7735184,6266712,,
SEAR,IDN,Indonesia,2010,DT,grade 1,7 year,both,4375236,3602015,,
SEAR,IDN,Indonesia,2011,DT,1st grade,6 - 7 years,both,3312589,3006262,,
SEAR,IDN,Indonesia,2011,Measles,1st grade,6 - 7 years,both,3312589,3502477,,
SEAR,IDN,Indonesia,2011,Td,2nd & 3rd grade,7 - 9 years,both,6355849,5775382,,
SEAR,IDN,Indonesia,2012,DT,,6-7 y,both,4732557,4334281,,
SEAR,IDN,Indonesia,2012,Measles,,6-7 y,both,4737097,4355595,,
SEAR,IDN,Indonesia,2012,Td,2 and 3,7-9 y,both,9145579,8521184.205,,
SEAR,IDN,Indonesia,2013,DT,1st,6-7 y,both,4988679,4665001,,
SEAR,IDN,Indonesia,2013,Td,2nd and 3rd,7-9 y,both,9570387,9054010,,
SEAR,IDN,Indonesia,2013,Measles,1st,6-7 y,both,5013203,4681014,,
SEAR,IDN,Indonesia,2014,Measles,gr 1,6-7 y,both,4224075,3870524,,
SEAR,IDN,Indonesia,2014,DT,gr 1,6-7 y,both,4242025,3876725,,
SEAR,IDN,Indonesia,2014,Td,gr 2 and 3,7-9 y,both,8155701,7558090,,
SEAR,NPL,Nepal,2008,TT,Grade 1,,both,131368,101734,coverage reported from 5 of 12 districts,
SEAR,NPL,Nepal,2009,TT,Grade 1,,both,,,,
SEAR,NPL,Nepal,2010,TT,Grade 1,,both,,,,
SEAR,NPL,Nepal,2011,TT,Grade 1,,both,258698,244655,,
SEAR,LKA,Sri Lanka,2008,Rubella,,,both,,,,
SEAR,LKA,Sri Lanka,2008,Atd,,,both,,,"general medical examination,",
SEAR,LKA,Sri Lanka,2009,Rubella ( temporarly suspended in 2009),grade 8,13 years,both,,,,
SEAR,LKA,Sri Lanka,2009,aTd,grade 7,12 years,both,350000,,"School Medical Inspection, Antihelminthaisis, Vitamins and minarals",
SEAR,LKA,Sri Lanka,2010,aTd,Grade 7,12 Years,both,321260,160737,"Basic health screning , Anthelminthics, Vitamin & Minerals suppliments",
SEAR,LKA,Sri Lanka,2010,Rubella ( temporarly suspended in 2009. Did not Restarted),Grade 8,13 Years,both,321260,0,,
SEAR,LKA,Sri Lanka,2011,aTd,Grade 7,12 Years,both,324452,242039,"Basic health screning , Anthelminthics, Vitamin & Minerals suppliments",
SEAR,LKA,Sri Lanka,2012,aTd,Grade 7,12 years,both,343228,279385,"Basic health screning , Anthelminthics, Vitamin & Minerals suppliments",
SEAR,LKA,Sri Lanka,2013,aTd,Grade 7,12 years,both,354280,301110,"Basic health screning , Anthelminthics, Vitamin & Minerals suppliments",
SEAR,LKA,Sri Lanka,2014,aTd,Grade 7,12 years,both,363664,292788,"Basic health screning , Anthelminthics, Vitamin & Minerals suppliments",
SEAR,THA,Thailand,2008,MMR,grade 1,7 years,both,,,,
SEAR,THA,Thailand,2008,dT,grade 6,12 years,both,,,,
SEAR,THA,Thailand,2009,MMR,grade 1,7 years,both,,,,
SEAR,THA,Thailand,2009,dT,grade 6,12 years,both,,,,
SEAR,THA,Thailand,2010,Measles and mumps vaccine,Grade 1,Y 7,both,,,,
SEAR,THA,Thailand,2010,Tetanus and diphtheria toxoid for older children,Grade 6,Y 12,both,,,,
SEAR,THA,Thailand,2011,dT,Grade 6,Y 12,both,,,,
SEAR,THA,Thailand,2011,MMR,Grade 1,Y 7,both,,,,
SEAR,THA,Thailand,2012,dT,Grade 6,Y 12,both,,,,
SEAR,THA,Thailand,2012,MMR,Grade 1,Y 7,both,,,,
SEAR,THA,Thailand,2013,dT,Grade 6,Y 12,both,,,,
SEAR,THA,Thailand,2013,MMR,Grade 1,Y 7,both,,,,
SEAR,THA,Thailand,2014,dT,Grade 6,Y 12,both,,,Data is not available,
SEAR,THA,Thailand,2014,MMR,Grade 1,Y 7,both,,,Data is not available,
WPR,AUS,Australia,2008,Human Papillomavirus,,12-13 years,Female,,,,
WPR,AUS,Australia,2008,dTPa,,10-17 years,Both,,,,
WPR,AUS,Australia,2008,Varicella,,10-13 years,Both,,,,
WPR,AUS,Australia,2008,Hepatitis B,,10-13 years,Both,,,,
WPR,AUS,Australia,2009,Varicella,,10-13 years,Both,,,,
WPR,AUS,Australia,2009,Human Papillomavirus,,12-13 years,Female,,,,
WPR,AUS,Australia,2009,dTPa (adolescent),,10-17 years,Both,,,,
WPR,AUS,Australia,2009,Hepatitis B,,10-13 years,Both,,,,
WPR,AUS,Australia,2010,Hep B,,10-13 years,Both,,,,
WPR,AUS,Australia,2010,HPV,,12-13 years,Female,,,,
WPR,AUS,Australia,2010,DTPa,7 to 9,10-17 years,Both,,,,
WPR,AUS,Australia,2010,Varicella,,10-13 years,Both,,,,
